date,reps,sets,weightVolume,Benchpress close grip,Benchpress wide grip,Benchpress,Dumbell incline press 30 degrees,Dips,Seated rows machine,Ab crunches machine,Side ab crunches,Squats,Side ab crunches machine,Tricep pulldowns rope,Shoulder press machine,Chest press machine,Lat pulldowns,Bicep curls bar,Leg curls machine,Calf raises smith machine,Leg extensions machine,Overhead barbell press,Lateral raise dumbbells,Shoulder press dumbbells,Bicep curls dumbbells,Concentration curls,Wrist curls,Reverse wrist curls,Hammer curls,Face pulls,Barbell rows,Dumbbell rows,Pullups,Lateral raise cable,Shrugs dumbbells,Tricep pushdowns handle,Beinpress maskin,Pulldowns small grip,Y-raises rear delt,abdominal,Pulldowns behind back,Deadlift,Seated rows v-grip,Lower back,Strikk inn og ut skulder,skråbenk smith,One arm cable row,One arm barbell row,Chin ups,sissy squats,hip thrusts,magehjul,Reverse bicep curls bar,Calf raises,T-bar rows,Leg press,Calf raises machine,Front shoulder raises
2023-03-26 10:08:00,248.0,20.0,10405.0,0,0,1560.0,0,0,0,0,0,0,0,560.0,0,0,0,400.0,0,1500.0,3150.0,0,275.0,0,125.0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,2310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16 18:42:40,124.8,16.0,4220.5,0,0,0,0,0,0,0,0,0,0,342.5,0,0,0,0,0,0,0,935.0,0,625.0,299.0,0,0,0,257.5,0,0,0,0,110.0,0,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-23 19:13:00,153.75,18.0,5156.5,0,0,0,0,0,0,0,0,0,0,110.0,0,0,0,0,0,0,0,1320.0,0,471.0,210.0,0,0,0,208.0,0,0,0,0,135.0,0,682.5,0,0,448.0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-25 17:44:36,78.7,12.0,5227.5,0,0,2223.5,465.0,1584.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-26 16:39:31,113.75,12.0,8760.25,0,0,0,0,0,0,0,0,0,0,0,0,0,560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580.0,1232.0,1966.25,0,0,0,0,1190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-01 20:26:01,140.0,13.0,8830.0,0,0,0,0,0,0,0,0,1900.0,0,0,0,0,0,0,1760.0,2720.0,2450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-03 19:20:28,78.8,10.0,5552.0,0,0,2090.0,675.0,2112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-05 20:30:57,118.5,11.0,9185.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3740.0,1504.0,0,0,0,0,0,1277.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-13 20:46:35,133.0,15.0,4574.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.0,0,425.0,220.0,0,0,0,186.0,0,0,0,0,120.0,0,617.5,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-17 18:12:07,101.0,13.0,6340.0,0,0,1820.0,540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0,0,720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.0,300.0,0,0,0,0,0,0,0,0,0,0
2024-01-19 21:00:09,143.5,14.0,10179.5,0,0,0,0,0,0,0,0,2007.5,0,0,0,0,0,0,1040.0,2760.0,2700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672.0,0,0,0,0,0,0,0,0,0
2023-04-06 13:01:00,184.0,14.0,5355.0,0,0,400.0,0,0,0,0,0,0,0,1675.0,0,0,700.0,480.0,0,0,0,0,0,250.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31 19:04:00,76.0,13.0,5393.5,0,0,1900.0,613.75,2266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01 20:59:00,72.0,6.0,5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920.0,1155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05 22:55:16,52.0,6.0,2097.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.0,240.0,0,0,0,0,0,0,0,0,0,0,617.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-18 18:06:13,106.5,11.0,5297.5,0,0,2200.0,653.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19 21:38:26,17.0,2.0,1513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-30 08:13:00,195.0,17.0,5640.0,0,0,600.0,0,0,0,0,0,0,0,1175.0,0,0,1380.0,0,0,0,0,0,160.0,0,250.0,0,0,0,180.0,0,0,0,0,0,0,0,0,0,0,0,1305.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-15 20:11:00,262.0,24.0,9575.0,0,0,1480.0,0,0,2580.0,0,0,0,0,765.0,1650.0,0,0,500.0,0,0,0,0,450.0,0,0,0,0,0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,1360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-25 20:18:00,144.0,9.0,6840.0,0,0,0,0,0,2250.0,0,0,0,0,0,2400.0,0,0,0,0,0,2190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 20:23:00,212.0,17.0,5472.5,0,0,1630.0,0,0,0,0,0,0,0,612.5,2200.0,0,0,200.0,0,0,0,0,235.0,0,80.0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-03 20:25:00,175.0,13.0,10200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.0,0,1950.0,0,2700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-05 20:29:00,271.0,22.0,10179.5,0,0,0,0,0,0,1800.0,0,0,0,462.5,1800.0,0,0,0,0,600.0,0,0,300.0,0,225.0,0,0,0,0,0,0,0,1092.0,0,0,0,0,0,0,3375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-07 20:34:00,121.0,12.0,6775.0,0,0,0,0,0,0,0,0,1120.0,0,0,0,0,0,0,1500.0,0,1800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,375.0,0,0,0,0,0,0,0
2023-05-10 20:36:00,207.0,17.0,5972.5,0,0,2270.0,0,0,0,0,0,0,0,757.5,1710.0,0,0,560.0,0,0,0,0,250.0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-13 20:39:00,165.0,15.0,9290.0,0,0,0,0,0,2960.0,0,0,0,0,0,0,0,2050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,1040.0,2160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-26 20:41:00,159.0,13.0,7252.5,0,0,1760.0,0,0,0,0,0,0,0,692.5,0,0,0,0,1800.0,0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-29 20:43:00,184.0,18.0,7845.0,0,0,0,0,540.0,0,0,0,0,0,0,0,0,2300.0,325.0,0,0,0,0,255.0,0,20.0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,1670.0,0,2160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-31 20:46:00,201.0,19.0,11845.0,0,0,0,0,1980.0,0,2400.0,0,0,1440.0,625.0,1560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860.0,0,0,0,0,0,0,0,0,0,0,0,540.0,0,0,0,0,0,0
2023-06-02 20:49:00,231.0,19.0,12267.5,0,0,0,0,270.0,0,0,0,1440.0,0,0,0,0,0,0,1650.0,0,2520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775.0,0,412.5,4200.0,0,0,0,0
2023-06-08 20:52:00,186.0,16.0,5919.0,0,0,1780.0,0,0,500.0,0,0,0,0,0,0,0,1730.0,0,0,0,0,0,252.0,360.0,0,0,0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.0,0,0,0,0,0
2023-06-12 20:57:00,201.0,18.0,8062.5,0,0,2000.0,0,0,0,0,0,0,0,742.5,0,0,2820.0,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.0,0,0,0
2023-06-13 21:00:00,207.0,20.0,10616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800.0,480.0,1500.0,0,0,0,0,0,0,0,0,0,218.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.0,0,0,0,0,0,0,0,0,0,0,400.0,0,3600.0,1200.0,0
2023-06-16 21:04:00,247.5,21.0,7402.0,0,0,1635.0,0,1530.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.0,240.0,0,0,0,240.0,825.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.0,0,0,0,0,0,0,0,0,0,0,0,300.0
2023-06-19 21:06:00,196.0,17.0,10238.0,0,0,2580.0,304.0,1710.0,0,0,0,0,0,0,0,0,1260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,0,0,0
2023-06-20 21:09:00,173.0,15.0,9220.0,0,0,0,0,0,0,0,0,1420.0,0,0,0,0,0,0,1800.0,450.0,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600.0,0,0
2023-06-26 21:12:00,173.0,15.0,4419.5,0,0,0,0,0,0,0,0,0,0,767.5,0,0,0,0,0,0,0,0,334.0,752.0,336.0,0,0,0,404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-28 21:15:00,160.0,13.0,8975.0,0,0,2030.0,0,0,0,0,0,0,0,0,0,0,2625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600.0,0,0,0
2023-06-30 21:17:00,171.0,16.0,8230.0,0,0,0,0,0,0,0,0,2000.0,0,0,0,0,0,0,2520.0,810.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,0,0,0,0,0,0,0
2023-07-03 21:19:00,196.5,21.0,5904.0,0,0,2060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285.0,291.0,0,378.0,0,0,0,378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.0,0,0,0,0,0
2023-07-10 21:22:00,195.5,16.0,7986.0,0,0,1730.0,518.0,0,0,0,0,0,0,0,0,0,1920.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.0,0,0,0
2023-07-12 21:24:00,202.0,16.0,11020.0,0,0,0,0,0,0,0,0,1940.0,0,0,0,0,0,0,1790.0,1150.0,2940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200.0,0,0,0,0,0,0,0
2023-07-14 21:26:00,215.0,19.0,5902.0,0,0,0,0,0,0,0,0,0,0,702.5,0,0,0,0,0,0,0,1407.5,370.0,672.0,434.0,0,0,0,420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-17 21:32:00,239.5,17.0,11817.0,0,0,2175.0,846.0,0,1300.0,0,0,0,0,0,0,0,2640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550.0,0,0,0
2023-07-19 21:35:00,146.0,12.0,7200.0,0,0,0,0,0,0,0,0,1940.0,0,0,0,0,0,0,1850.0,1040.0,2370.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21 21:37:00,177.0,16.0,5005.0,0,0,0,0,0,0,0,0,0,0,870.0,0,0,0,360.0,0,0,0,1195.0,342.0,436.0,160.0,0,0,0,352.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-24 21:40:00,183.0,16.0,9365.0,0,0,1050.0,664.0,1710.0,0,0,0,0,0,0,0,0,2265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560.0,0,0,0
2023-07-28 21:42:00,177.5,17.0,4935.5,0,0,0,0,0,0,0,0,0,0,737.5,0,0,0,0,0,0,0,1280.0,279.0,575.0,345.0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.0,0,0,0,0,0
2023-07-31 21:46:00,159.0,14.0,9766.0,0,0,2040.0,286.0,0,0,0,0,0,0,0,0,0,3470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792.0,0,0,0,0,0,0,0,0,0,0,0,2100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02 21:48:00,134.5,14.0,7162.5,0,0,0,0,0,0,0,0,1460.0,0,0,0,0,0,0,1740.0,500.0,2197.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.0,0,0,0,0,0,0,0
2024-03-04 17:32:00,126.5,14.0,6357.5,0,0,1920.0,0,0,1700.0,0,0,800.0,0,0,0,0,1217.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-24 16:02:00,104.0,11.0,6050.0,0,0,1260.0,492.5,0,0,0,0,1080.0,0,0,0,0,1250.0,0,0,0,0,0,0,0,0,0,0,0,0,375.0,0,550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-18 16:05:00,239.0,20.0,5757.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.75,387.0,427.5,157.5,0,240.0,180.0,332.5,745.0,0,0,0,0,0,470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-16 16:09:00,143.0,13.0,7875.0,0,0,0,0,0,0,0,0,2300.0,0,0,0,0,0,0,2025.0,0,2650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0,0,0,0,0
2023-08-14 16:10:00,148.0,14.0,7824.0,0,0,1640.0,475.0,0,0,0,0,0,0,0,0,0,2590.0,0,0,0,0,0,0,0,0,0,160.0,112.0,0,0,0,1050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11 16:13:00,263.5,22.0,5614.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.5,404.0,295.0,280.0,0,100.0,145.0,367.5,500.0,0,0,0,0,0,690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.0
2023-08-09 16:18:00,113.0,11.0,5270.0,0,0,0,0,0,0,0,0,1240.0,0,0,0,0,0,0,1600.0,0,1640.0,0,0,0,0,0,0,0,0,0,0,0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.0,0,0,0,0
2023-08-04 16:20:00,235.0,20.0,4684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440.0,224.0,340.0,150.0,0,80.0,98.0,330.0,0,0,0,0,0,0,580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.0
2023-08-06 22:00:00,146.5,18.0,9715.0,0,0,1685.0,450.0,0,0,0,0,0,0,0,0,370.0,2560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.0,900.0,0,250.0,0,0,0,0,0,0,0,0,1400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-08 18:55:52,65.0,8.0,4327.0,0,0,0,0,0,0,0,0,1540.0,0,0,0,0,855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-10 13:12:00,106.5,13.0,6774.0,0,0,1880.0,782.0,1710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
